lat,lon,aadt,year,road,func_class,layer,AADT_2024,AADT_2023,AADT_2022,AADT_2021,AADT_2020,AADT_2019,AADT_2018,AADT_2017,AADT_2016,redirected_traffic,New_AADT_2024,Traffic_Increase_Percent
41.72585734733088,-72.61218599933196,26700,2024,CT-3,Other Freeway and Expressway,State Segments,26700,25400,25400,25400,26800,26800,26800,25000,26300.0,0.0,26700.0,0.0
41.65683041624165,-72.60434556946161,9500,2024,CT-17,Other Principal Arterial,State Segments,9500,8600,8600,8600,9200,9200,9200,9300,9300.0,0.0,9500.0,0.0
41.64979464322472,-72.60434560032245,6400,2024,CT-17,Other Principal Arterial,State Segments,6400,6100,6100,6100,6500,6500,6500,7300,7300.0,0.0,6400.0,0.0
41.73007755401077,-72.51972895804217,6300,2024,CT-83,Other Principal Arterial,State Segments,6300,6300,6300,6300,6700,6700,6700,6700,6700.0,0.0,6300.0,0.0
41.70366855547432,-72.53151616426634,5900,2024,CT-83,Other Principal Arterial,State Segments,5900,5500,5500,5500,6500,6500,6500,5600,5600.0,0.0,5900.0,0.0
41.654412352019605,-72.50214413731331,47400,2024,CT-2,Other Freeway and Expressway,State Segments,47400,45500,45500,45500,48100,48100,48100,48400,47800.0,0.0,47400.0,0.0
41.70980322787629,-72.59799002511774,10400,2024,CT-17,Other Freeway and Expressway,State Segments,10400,9800,9800,9800,11800,11800,11800,10400,10900.0,0.0,10400.0,0.0
41.65863245164624,-72.60472664217976,11200,2024,CT-17,Other Principal Arterial,State Segments,11200,10100,10100,10100,10700,10700,10700,10600,10600.0,0.0,11200.0,0.0
41.68377992949917,-72.60039609672332,16900,2024,CT-17,Other Principal Arterial,State Segments,16900,16000,16000,16000,17500,17500,17500,17600,17600.0,0.0,16900.0,0.0
41.68686618962355,-72.59981241575382,13500,2024,CT-17,Other Freeway and Expressway,State Segments,13500,13000,13000,13000,14500,14500,14500,13700,14300.0,0.0,13500.0,0.0
41.72447053531894,-72.60889136273379,60300,2024,CT-2,Other Freeway and Expressway,State Segments,60300,58500,58500,58500,62500,62500,62500,61600,63700.0,0.0,60300.0,0.0
41.7182768503198,-72.60215242077479,68400,2024,CT-2,Other Freeway and Expressway,State Segments,68400,65900,65900,65900,70900,70900,70900,69700,68900.0,0.0,68400.0,0.0
41.71504527654714,-72.59786379798177,50100,2024,CT-2,Other Freeway and Expressway,State Segments,50100,48300,48300,48300,51600,51600,51600,51600,46200.0,8870.777168785597,58970.7771687856,17.706142053464262
41.69655963760084,-72.54816163685777,45700,2024,CT-2,Other Freeway and Expressway,State Segments,45700,43800,43800,43800,45400,45400,45400,46600,45900.0,0.0,45700.0,0.0
41.65966514619152,-72.51667173491639,47400,2024,CT-2,Other Freeway and Expressway,State Segments,47400,45500,45500,45500,48100,48100,48100,48400,47800.0,0.0,47400.0,0.0
41.6567059774335,-72.50451030449071,47400,2024,CT-2,Other Freeway and Expressway,State Segments,47400,45500,45500,45500,48100,48100,48100,48400,47800.0,0.0,47400.0,0.0
41.66682350279708,-72.60784722452269,1400,2024,CT-160,Minor Collector,State Segments,1400,1500,1500,1500,1600,1600,1600,1600,1600.0,0.0,1400.0,0.0
41.71659406841066,-72.63877803993522,56200,2024,CT-3,Other Freeway and Expressway,State Segments,56200,55100,55100,55100,58000,58000,58000,53400,55400.0,0.0,56200.0,0.0
41.69142067205403,-72.60220557505764,68,2024,DIBELLA LA,Local,Town Segments,68,74,33,57,281,410,327,338,360.0,0.0,68.0,0.0
41.72694492790252,-72.58741512570259,118,2024,TWELVE ACRE LA,Local,Town Segments,118,103,43,24,369,201,206,105,21.0,0.0,118.0,0.0
41.660267305498735,-72.58284937825992,203,2024,BITTERSWEET LA,Local,Town Segments,203,195,81,147,245,273,325,325,264.0,0.0,203.0,0.0
41.67960221932062,-72.52268752283969,110,2024,GRANDVIEW DR,Local,Town Segments,110,108,148,153,357,553,428,442,440.0,0.0,110.0,0.0
41.64943994437855,-72.61040838194631,55,2024,KETTLE POND RD,Local,Town Segments,55,65,43,295,291,405,350,374,292.0,0.0,55.0,0.0
41.66780292734816,-72.58550891292829,176,2024,LEIGH GATE RD,Local,Town Segments,176,202,343,396,590,651,617,657,670.0,0.0,176.0,0.0
41.72737320236591,-72.54726785056002,79,2024,LADYSLIPPER LA,Local,Town Segments,79,128,158,136,305,503,363,349,346.0,0.0,79.0,0.0
41.72844487809471,-72.56585742315741,355,2024,WESLEYAN RD,Local,Town Segments,355,332,316,253,507,641,567,658,586.0,0.0,355.0,0.0
41.68351354168247,-72.52572056530279,50,2024,PINEMEADOW DR,Local,Town Segments,50,101,25,21,219,294,318,323,252.0,0.0,50.0,0.0
41.70541179655489,-72.59431526981017,8600,2024,NEW LONDON TPK,Major Collector,Town Segments,8600,8100,8100,8100,9800,9800,9800,8900,11488.0,0.0,8600.0,0.0
41.70654133440252,-72.59680246101063,10900,2024,NEW LONDON TPK,Major Collector,Town Segments,10900,9300,9300,9300,12100,12100,12100,10800,12177.0,0.0,10900.0,0.0
41.70660417742992,-72.59693824315963,10900,2024,NEW LONDON TPK,Major Collector,Town Segments,10900,9300,9300,9300,12100,12100,12100,10800,12178.0,0.0,10900.0,0.0
41.70880604693185,-72.60173951938289,10900,2024,NEW LONDON TPK,Major Collector,Town Segments,10900,9300,9300,9300,12100,12100,12100,10800,8993.0,0.0,10900.0,0.0
41.64544605847141,-72.5762100341703,188,2024,BELLTOWN RD,Local,Town Segments,188,151,286,493,458,503,474,503,394.0,0.0,188.0,0.0
41.72977365020867,-72.51178736230005,80,2024,SADDLE RIDGE RD,Local,Town Segments,80,81,39,62,264,346,312,323,169.0,0.0,80.0,0.0
41.7108851643434,-72.52978813967957,65,2024,STANLEY DR EAST,Local,Town Segments,65,124,131,162,299,382,317,345,267.0,666.2199000341814,731.2199000341814,1024.953692360279
41.73713299965861,-72.52674935548836,185,2024,INDIAN HILL TR,Local,Town Segments,185,178,312,199,412,615,471,500,491.0,0.0,185.0,0.0
41.69468353115059,-72.52262190056932,83,2024,NEEDLETREE LA,Local,Town Segments,83,141,43,47,250,310,308,326,329.0,0.0,83.0,0.0
41.69886874336742,-72.53354614034264,41,2024,DELMAR RD,Local,Town Segments,41,65,49,108,356,376,322,240,252.0,0.0,41.0,0.0
41.726837670506,-72.60824783115241,120,2024,DEMING RD,Local,Town Segments,120,169,542,369,679,1075,938,926,986.0,0.0,120.0,0.0
41.70862080446316,-72.56858809856023,166,2024,TANNERY CT,Local,Town Segments,166,115,28,28,274,429,145,308,164.0,0.0,166.0,0.0
41.72055482393751,-72.5308873373343,55,2024,HERITAGE DR,Local,Town Segments,55,122,390,291,874,587,407,353,352.0,0.0,55.0,0.0
41.66651176508743,-72.58846482999198,136,2024,STEEP HOLLOW DR,Local,Town Segments,136,122,200,306,396,473,393,415,358.0,0.0,136.0,0.0
41.683974532494986,-72.59866740164856,49,2024,PINE TREE LA,Local,Town Segments,49,56,310,382,443,560,452,452,472.0,0.0,49.0,0.0
41.67170243743623,-72.54224797992927,296,2024,HOMESTEAD DR,Local,Town Segments,296,298,245,250,514,730,524,522,578.0,0.0,296.0,0.0
41.70477892644847,-72.51822487807904,1213,2024,WEIR ST,Local,Town Segments,1213,1272,1287,1793,1674,2012,1713,1803,1796.0,0.0,1213.0,0.0
41.70328964981007,-72.51729444108553,1212,2024,WEIR ST,Local,Town Segments,1212,1271,1286,1792,1673,2011,1712,1802,1795.0,0.0,1212.0,0.0
41.698307155876506,-72.51844669886663,799,2024,WEIR ST,Local,Town Segments,799,827,1291,1687,1608,1876,1604,1695,1683.0,0.0,799.0,0.0
41.672251242297015,-72.60091402801518,203,2024,STOCKADE RD,Local,Town Segments,203,159,923,1383,1595,1750,1602,1700,1733.0,0.0,203.0,0.0
41.67505328007756,-72.58348518724446,42,2024,REVERE LA,Local,Town Segments,42,66,32,39,473,329,180,166,21.0,0.0,42.0,0.0
41.68084026038997,-72.59742746881737,112,2024,RIDGEWOOD RD,Local,Town Segments,112,88,145,53,271,447,350,388,404.0,0.0,112.0,0.0
41.69151722057168,-72.56602367288241,8600,2024,NEW LONDON TPK,Major Collector,Town Segments,8600,8100,8100,8100,9800,9800,9800,8900,5947.0,0.0,8600.0,0.0
41.71043381567991,-72.5563525450902,57,2024,JOHNNY CAKE LA,Local,Town Segments,57,75,38,82,338,388,385,401,470.0,0.0,57.0,0.0
41.645758528979,-72.56064584376921,392,2024,CLARK HILL RD,Local,Town Segments,392,246,824,655,896,1067,820,893,928.0,0.0,392.0,0.0
41.69960784047263,-72.53065108816487,949,2024,SHODDY MILL RD,Local,Town Segments,949,810,1646,4847,2395,2898,2496,2637,2641.0,0.0,949.0,0.0
41.69789263995639,-72.52611729862237,748,2024,SHODDY MILL RD,Local,Town Segments,748,758,1446,4461,2136,2658,2242,2379,2371.0,0.0,748.0,0.0
41.68474353754322,-72.57065742017845,42,2024,WESTLEDGE RD,Local,Town Segments,42,49,40,25,356,390,391,288,95.0,0.0,42.0,0.0
41.70663642635038,-72.46788378249076,43,2024,STARVIEW DR,Local,Town Segments,43,63,172,126,302,398,294,318,237.0,0.0,43.0,0.0
41.738235328453015,-72.52321912527177,239,2024,PANE DR,Local,Town Segments,239,191,169,90,341,479,350,378,382.0,0.0,239.0,0.0
41.69036575790266,-72.5774479199668,500,2024,TALL TIMBERS RD,Local,Town Segments,500,450,450,450,450,450,450,450,1698.0,0.0,500.0,0.0
41.69380639115408,-72.5724129769977,500,2024,TALL TIMBERS RD,Local,Town Segments,500,450,450,450,450,450,450,450,1669.0,0.0,500.0,0.0
41.70634846750193,-72.54745980753276,79,2024,JUNIPER LA WEST,Local,Town Segments,79,180,235,161,348,402,320,252,273.0,0.0,79.0,0.0
41.71911909867852,-72.56250479301141,101,2024,ROSEWOOD DR,Local,Town Segments,101,91,125,82,349,511,511,538,549.0,10692.527116697522,10793.527116697522,10586.660511581706
41.71558766223342,-72.5744296931263,193,2024,TARA DR,Local,Town Segments,193,216,1450,1079,1355,1797,1588,1626,1609.0,1776.3628178199197,1969.3628178199197,920.3952423937407
41.68401508613285,-72.60156817171769,48,2024,MALLARD DR,Local,Town Segments,48,97,49,34,356,435,346,434,283.0,0.0,48.0,0.0
41.67499903639612,-72.60267515136027,431,2024,RED HILL DR,Local,Town Segments,431,461,324,441,757,964,789,849,883.0,0.0,431.0,0.0
41.70547366791929,-72.59519606684944,1527,2024,WILLIAMS ST EAST,Local,Town Segments,1527,1262,2056,2923,2722,3700,2973,3088,3114.0,0.0,1527.0,0.0
41.73208877651911,-72.56664947715264,114,2024,OPAL DR,Local,Town Segments,114,126,247,237,480,583,454,496,464.0,0.0,114.0,0.0
41.70850665646826,-72.50685156707043,112,2024,JASMINE LA,Local,Town Segments,112,104,198,326,480,446,372,420,398.0,1965.6362894423578,2077.636289442358,1755.0324012878195
41.66431644409767,-72.52309556986614,332,2024,REDWOOD LA,Local,Town Segments,332,141,21,56,274,365,275,309,323.0,0.0,332.0,0.0
41.69976620066843,-72.48256441315718,49,2024,QUAIL RUN,Local,Town Segments,49,65,521,220,255,334,304,238,325.0,469.9092417137054,518.9092417137053,958.9984524769499
41.680386331910576,-72.52016445481398,123,2024,COLTON RD,Local,Town Segments,123,94,86,56,289,438,359,371,351.0,0.0,123.0,0.0
41.73321264386789,-72.56199686074125,57,2024,VISTA LA,Local,Town Segments,57,96,70,47,338,441,411,392,213.0,0.0,57.0,0.0
41.71553726222101,-72.58906781828166,219,2024,CITIZENS DR,Local,Town Segments,219,213,292,247,988,1673,1580,1696,1629.0,3608.1728426661693,3827.1728426661693,1647.567508066744
41.69617868471528,-72.4897400222009,153,2024,GROUSE HILL RD,Local,Town Segments,153,185,276,223,397,409,376,375,375.0,0.0,153.0,0.0
41.699391825737216,-72.49310639727086,103,2024,PENWOOD CROSSING,Local,Town Segments,103,86,185,158,337,455,379,407,418.0,0.0,103.0,0.0
41.723157472569206,-72.55955625025312,352,2024,BELLE WOODS DR,Local,Town Segments,352,286,718,657,1088,1394,1204,1262,1296.0,0.0,352.0,0.0
41.696596471939976,-72.60489390627285,143,2024,HARDIN LA,Local,Town Segments,143,105,80,150,283,412,332,348,271.0,0.0,143.0,0.0
41.67619224461036,-72.60550239105763,179,2024,RIVERVIEW RD,Local,Town Segments,179,141,116,106,401,424,375,409,419.0,0.0,179.0,0.0
41.707295216425024,-72.46939095278385,200,2024,FERN ST,Local,Town Segments,200,125,285,427,571,723,611,653,659.0,0.0,200.0,0.0
41.68617070844947,-72.56634501670175,216,2024,BALDWIN LA,Local,Town Segments,216,245,240,341,507,771,584,609,641.0,0.0,216.0,0.0
41.70518873558714,-72.59391305909736,8600,2024,NEW LONDON TPK,Major Collector,Town Segments,8600,8100,8100,8100,9800,9800,9800,8900,9950.0,0.0,8600.0,0.0
41.730816598461466,-72.51214129319564,850,2024,MOUNTAIN RD,Local,Town Segments,850,800,800,800,1000,1000,1000,850,1627.0,0.0,850.0,0.0
41.70494495182144,-72.54605951868149,101,2024,JUNIPER LA,Local,Town Segments,101,131,129,291,341,395,418,412,380.0,0.0,101.0,0.0
41.70843165370578,-72.55843628016498,2400,2024,WICKHAM RD NO 1,Minor Collector,Town Segments,2400,2200,2200,2200,2000,2000,2000,2000,3458.0,0.0,2400.0,0.0
41.71281525189485,-72.52212174819856,250,2024,CHURCH HILL RD,Local,Town Segments,250,161,710,296,281,348,341,359,398.0,0.0,250.0,0.0
41.71262858894934,-72.52123311607023,43,2024,CHURCH HILL RD,Local,Town Segments,43,66,61,21,253,405,301,238,178.0,2148.635268301846,2191.635268301846,4996.82620535313
41.69964018333136,-72.57471203260236,43,2024,FRANKLIN LA,Local,Town Segments,43,63,138,76,243,339,303,315,323.0,0.0,43.0,0.0
41.703315251611606,-72.60929861223782,138,2024,MEADOW RD,Local,Town Segments,138,76,169,131,279,367,348,403,364.0,0.0,138.0,0.0
41.73197897364263,-72.5257133981864,197,2024,FAIRWAY CROSSING,Local,Town Segments,197,200,442,370,751,912,751,827,827.0,0.0,197.0,0.0
41.64489199971823,-72.59558042919346,130,2024,DAYTON RD,Local,Town Segments,130,67,284,262,440,405,401,413,108.0,0.0,130.0,0.0
41.70106739654861,-72.57846581201241,168,2024,BROADLEAF CIR,Local,Town Segments,168,166,37,38,278,451,354,305,247.0,0.0,168.0,0.0
41.72532711469135,-72.62113338291542,9500,2024,PUTNAM BLVD,Minor Arterial,Town Segments,9500,8300,8300,8300,10700,10700,10700,9900,9688.0,0.0,9500.0,0.0
41.66851209672861,-72.60305198954252,59,2024,PARK PL,Local,Town Segments,59,67,49,54,307,518,403,409,413.0,0.0,59.0,0.0
41.705483756471786,-72.52243432722342,42,2024,FALCON LA,Local,Town Segments,42,57,49,41,388,469,412,383,271.0,0.0,42.0,0.0
41.71472850807242,-72.59092392750263,2575,2024,WESTERN BLVD,Local,Town Segments,2575,1946,2704,3105,2774,4067,3654,3660,3598.0,4675.186269671787,7250.186269671787,181.56063183191407
41.71535530127428,-72.59161190911144,3328,2024,WESTERN BLVD,Local,Town Segments,3328,2797,3155,3555,3400,4995,4310,4364,4337.0,0.0,3328.0,0.0
41.71948331075469,-72.59286308381675,3833,2024,WESTERN BLVD,Local,Town Segments,3833,3462,3606,4177,3501,5059,4147,4267,4294.0,0.0,3833.0,0.0
41.7279414167759,-72.5370391283787,62,2024,BADER LA,Local,Town Segments,62,72,44,47,362,463,339,346,266.0,0.0,62.0,0.0
41.70609272095379,-72.53151300603916,97,2024,GREY ROCKS CT,Local,Town Segments,97,69,184,110,307,374,346,383,377.0,0.0,97.0,0.0
41.6701306765653,-72.56626238674919,1254,2024,WOODLAND ST,Local,Town Segments,1254,821,1586,2103,2426,2962,2484,2600,2706.0,0.0,1254.0,0.0
41.72506504533363,-72.59387273802759,219,2024,MILESTONE DR NO 1,Local,Town Segments,219,216,116,139,332,438,353,362,382.0,0.0,219.0,0.0
41.6741751650814,-72.58579304108991,156,2024,FARMCLIFF DR,Local,Town Segments,156,113,541,695,953,1196,1008,1051,1072.0,0.0,156.0,0.0
41.68799873005764,-72.58951473222432,723,2024,FOUNDERS RD,Local,Town Segments,723,742,1522,2387,2535,3049,2624,2726,2786.0,0.0,723.0,0.0
41.72634152892266,-72.57517729495682,573,2024,WORTHINGTON RD,Local,Town Segments,573,540,782,652,932,1413,1009,1089,1049.0,0.0,573.0,0.0
41.69516592032316,-72.52736829661568,142,2024,BUTLER DR,Local,Town Segments,142,202,473,1512,611,846,763,808,818.0,0.0,142.0,0.0
41.7084384683664,-72.60590296251884,39,2024,CARTER LA,Local,Town Segments,39,55,24,37,206,411,286,229,148.0,0.0,39.0,0.0
41.73276328811434,-72.5700229565641,159,2024,NUTHATCH KNOB,Local,Town Segments,159,232,156,63,442,432,377,435,329.0,0.0,159.0,0.0
41.70581285195156,-72.4714696556977,229,2024,FERN ST,Local,Town Segments,229,158,524,728,737,882,742,793,800.0,937.2363025776936,1166.2363025776936,409.27349457541203
41.6922967358568,-72.52350405795553,778,2024,FOREST LA,Local,Town Segments,778,684,1461,2903,1801,2221,1808,1943,1953.0,0.0,778.0,0.0
41.70490744595664,-72.59323200898922,8600,2024,NEW LONDON TPK,Major Collector,Town Segments,8600,8100,8100,8100,9800,9800,9800,8900,9949.0,0.0,8600.0,0.0
41.711523705714725,-72.60549744714649,10900,2024,NEW LONDON TPK,Minor Arterial,Town Segments,10900,9300,9300,9300,12100,12100,12100,10800,7920.0,0.0,10900.0,0.0
41.69251148289235,-72.5214155634031,779,2024,FOREST LA,Local,Town Segments,779,685,1462,2906,1802,2223,1810,1945,1955.0,0.0,779.0,0.0
41.69415878516068,-72.48439527391875,87,2024,BIRCH TR,Local,Town Segments,87,72,231,94,330,415,357,345,262.0,0.0,87.0,0.0
41.71278174359514,-72.5218843287259,43,2024,CHURCH HILL RD,Local,Town Segments,43,65,61,21,252,403,300,237,177.0,0.0,43.0,0.0
41.6509378650857,-72.56394791038363,876,2024,CLARK HILL RD,Local,Town Segments,876,517,1186,1090,1338,1679,1341,1408,1460.0,0.0,876.0,0.0
41.71829464806367,-72.57452008808501,624,2024,VILLAGE PL,Local,Town Segments,624,589,766,429,671,1227,987,1036,1001.0,2752.0783099916825,3376.0783099916825,441.03819070379524
41.72484100235091,-72.55737269368558,152,2024,SPRUCE LA,Local,Town Segments,152,89,923,404,575,708,610,629,633.0,0.0,152.0,0.0
41.701383550089375,-72.57660499184242,81,2024,GOODRICH RD,Local,Town Segments,81,117,52,61,271,335,321,332,341.0,0.0,81.0,0.0
41.71534540553829,-72.61987699246072,2400,2024,NAUBUC AV,Minor Arterial,Town Segments,2400,2000,2000,2000,2400,2400,2400,2000,3328.0,0.0,2400.0,0.0
41.647963764297394,-72.59652959591578,130,2024,DAYTON RD,Local,Town Segments,130,67,284,262,441,406,402,414,108.0,0.0,130.0,0.0
41.70043252503911,-72.58325852400726,98,2024,COURTNEY CIR,Local,Town Segments,98,32,69,29,399,358,304,334,329.0,0.0,98.0,0.0
41.66778634403679,-72.60006233273687,2000,2024,HOPEWELL RD,Local,Town Segments,2000,2000,2000,2000,1900,1900,1900,1900,3511.0,0.0,2000.0,0.0
41.72455497698798,-72.6231888003265,6400,2024,PUTNAM BLVD,Major Collector,Town Segments,6400,5600,5600,5600,6800,6800,6800,6100,9713.0,0.0,6400.0,0.0
41.7316484430753,-72.57759927083815,412,2024,BARRINGTON WAY,Local,Town Segments,412,515,924,672,1375,1842,1641,1694,1723.0,0.0,412.0,0.0
41.72655807369496,-72.60327347631832,6200,2024,PROSPECT ST,Minor Arterial,Town Segments,6200,4800,4800,4800,5500,5500,5500,5400,5918.0,0.0,6200.0,0.0
41.69168923314561,-72.58576568464817,85,2024,OLD MUSKET RD,Local,Town Segments,85,89,89,85,399,449,404,458,412.0,0.0,85.0,0.0
41.64975299158674,-72.61805323715764,195,2024,BLUFF POINT RD,Local,Town Segments,195,130,224,259,615,823,661,648,730.0,0.0,195.0,0.0
41.70409349442257,-72.60008763047122,994,2024,WILLIAMS ST EAST,Local,Town Segments,994,978,1481,2265,2265,3113,2464,2549,2573.0,0.0,994.0,0.0
41.708525252014375,-72.50578650620331,197,2024,CRANESBILL DR,Local,Town Segments,197,73,494,512,462,480,385,413,438.0,1739.9959767441596,1936.9959767441596,883.2466887026192
41.7276900451409,-72.60494644220186,130,2024,WYLLYS ST,Local,Town Segments,130,114,975,723,971,1432,1127,1146,1239.0,0.0,130.0,0.0
41.68931911451113,-72.58563242204207,600,2024,TALL TIMBERS RD,Local,Town Segments,600,600,600,600,550,550,550,500,1721.0,0.0,600.0,0.0
41.73215431872757,-72.57359434243891,85,2024,CATTAIL RD,Local,Town Segments,85,161,478,215,358,526,414,457,439.0,0.0,85.0,0.0
41.71468901192899,-72.51650189691085,139,2024,KNOLLWOOD DR,Local,Town Segments,139,79,562,458,607,426,366,343,265.0,0.0,139.0,0.0
41.67351637387696,-72.57686262090328,1055,2024,SUNSET DR,Local,Town Segments,1055,571,1273,1396,1543,2167,1726,1834,1841.0,0.0,1055.0,0.0
41.67615686696789,-72.57731232797498,1506,2024,SUNSET DR,Local,Town Segments,1506,960,1499,1707,1963,2939,2294,2436,2444.0,0.0,1506.0,0.0
41.72574276226349,-72.60546681727332,697,2024,HARRIS ST,Local,Town Segments,697,382,2534,2798,2714,3837,3147,3264,3377.0,0.0,697.0,0.0
41.69280224363334,-72.48432733844183,70,2024,CROSS TR,Local,Town Segments,70,69,40,28,347,299,306,303,236.0,0.0,70.0,0.0
41.69182643423724,-72.60229518335251,154,2024,CURTIS RD,Local,Town Segments,154,117,140,229,449,448,363,411,409.0,0.0,154.0,0.0
41.70429966909686,-72.57896570805339,4100,2024,NEIPSIC RD,Major Collector,Town Segments,4100,4000,4000,4000,4700,4700,4700,3600,3943.0,0.0,4100.0,0.0
41.70138493413578,-72.55875685220249,3200,2024,NEIPSIC RD,Major Collector,Town Segments,3200,2900,2900,2900,2900,2900,2900,3100,3825.0,0.0,3200.0,0.0
41.69855615014497,-72.55458195292164,3200,2024,NEIPSIC RD,Major Collector,Town Segments,3200,2900,2900,2900,2900,2900,2900,3100,3777.0,0.0,3200.0,0.0
41.68475417060844,-72.51912286324777,203,2024,WITTLES WAY,Local,Town Segments,203,73,21,21,207,495,300,297,230.0,0.0,203.0,0.0
41.70314265436007,-72.58918952668151,8600,2024,NEW LONDON TPK,Major Collector,Town Segments,8600,8100,8100,8100,9800,9800,9800,8900,9635.0,0.0,8600.0,0.0
41.70422277697818,-72.59167329832025,8600,2024,NEW LONDON TPK,Major Collector,Town Segments,8600,8100,8100,8100,9800,9800,9800,8900,9936.0,0.0,8600.0,0.0
41.72659176433631,-72.60003974061271,71,2024,SHELLEY LA,Local,Town Segments,71,89,244,186,446,654,599,481,343.0,0.0,71.0,0.0
41.71131206507943,-72.53883517972454,178,2024,STANLEY DR,Local,Town Segments,178,145,507,535,718,820,657,664,660.0,0.0,178.0,0.0
41.67516783246049,-72.57506890926683,187,2024,MARILYN DR,Local,Town Segments,187,168,145,186,348,402,357,386,390.0,0.0,187.0,0.0
41.70631625866743,-72.59631615751422,10900,2024,NEW LONDON TPK,Major Collector,Town Segments,10900,9300,9300,9300,12100,12100,12100,8900,12175.0,0.0,10900.0,0.0
41.70022351146964,-72.54516453929244,3200,2024,NEIPSIC RD,Major Collector,Town Segments,3200,2900,2900,2900,2900,2900,2900,3100,3833.0,0.0,3200.0,0.0
41.71689718672589,-72.56028802964816,2400,2024,WICKHAM RD NO 1,Minor Collector,Town Segments,2400,2200,2200,2200,2000,2000,2000,2000,3719.0,12555.881616563865,14955.881616563865,523.1617340234944
41.73001133769543,-72.4638106801782,711,2024,BIRCH MOUNTAIN RD,Local,Town Segments,711,639,784,954,1007,1160,1008,1059,1078.0,0.0,711.0,0.0
41.69089942468327,-72.48303604347494,52,2024,SPRINGSIDE TR,Local,Town Segments,52,52,30,44,398,263,308,236,157.0,0.0,52.0,0.0
41.67597186917023,-72.51735755452079,527,2024,THOMPSON ST,Local,Town Segments,527,528,480,1813,861,1202,953,1003,1033.0,0.0,527.0,0.0
41.72329584929249,-72.60599792786803,14600,2024,GRISWOLD ST,Minor Arterial,Town Segments,14600,11200,11200,11200,14500,14500,14500,13100,11669.0,0.0,14600.0,0.0
41.72341975663316,-72.60472172997204,14600,2024,GRISWOLD ST,Minor Arterial,Town Segments,14600,11200,11200,11200,14500,14500,14500,13100,11824.0,0.0,14600.0,0.0
41.72359627977068,-72.603078364385,14600,2024,GRISWOLD ST,Minor Arterial,Town Segments,14600,11200,11200,11200,14500,14500,14500,13100,11933.0,0.0,14600.0,0.0
41.72614708439431,-72.59527876415765,8200,2024,GRISWOLD ST,Minor Arterial,Town Segments,8200,6300,6300,6300,8800,8800,8800,7068,8398.0,0.0,8200.0,0.0
41.72096908585598,-72.51120867521483,451,2024,WOODHAVEN RD,Local,Town Segments,451,297,770,781,1180,1577,1273,1341,1370.0,0.0,451.0,0.0
41.66486810780546,-72.52727800115822,1449,2024,TOLL GATE RD,Local,Town Segments,1449,1139,1022,1999,1715,2118,1899,2028,2138.0,0.0,1449.0,0.0
41.71955776800822,-72.5779598418908,3700,2024,ADDISON RD,Minor Arterial,Town Segments,3700,3200,3200,3200,3500,3500,3500,3200,4753.0,0.0,3700.0,0.0
41.69372200805884,-72.5682602312105,8600,2024,NEW LONDON TPK,Major Collector,Town Segments,8600,8100,8100,8100,9800,9800,9800,8900,6090.0,0.0,8600.0,0.0
41.71319124485624,-72.60503655410547,10900,2024,NEW LONDON TPK,Minor Arterial,Town Segments,10900,9300,9300,9300,12100,12100,12100,10800,9661.0,0.0,10900.0,0.0
41.71394494854936,-72.60527266853435,10900,2024,NEW LONDON TPK,Minor Arterial,Town Segments,10900,9300,9300,9300,12100,12100,12100,10800,6174.0,0.0,10900.0,0.0
41.66806830133222,-72.58208138905863,219,2024,LEIGH GATE RD,Local,Town Segments,219,260,721,772,803,877,794,801,816.0,0.0,219.0,0.0
41.66840081829768,-72.58038276069342,231,2024,LEIGH GATE RD,Local,Town Segments,231,101,107,149,450,479,439,466,460.0,0.0,231.0,0.0
41.67174394013384,-72.56565721368736,867,2024,COLDBROOK RD,Local,Town Segments,867,701,977,937,1321,1545,1301,1404,1428.0,0.0,867.0,0.0
41.67950984611307,-72.58652826937654,2169,2024,COLEMAN RD,Local,Town Segments,2169,1693,2413,3968,1357,1588,1367,1302,1238.0,0.0,2169.0,0.0
41.72577164817144,-72.58896572536737,6500,2024,GRISWOLD ST,Minor Arterial,Town Segments,6500,5700,5700,5700,7300,7300,7300,6000,6018.0,0.0,6500.0,0.0
41.67168847933528,-72.57901926882492,173,2024,BOULDER CIR,Local,Town Segments,173,104,232,167,193,261,210,231,189.0,0.0,173.0,0.0
41.69215973600775,-72.55038335878695,55,2024,KINNE RD,Local,Town Segments,55,67,415,173,438,657,542,605,600.0,0.0,55.0,0.0
41.7185209120433,-72.52145616159402,287,2024,KNOLLWOOD DR,Local,Town Segments,287,218,851,753,882,937,797,816,785.0,0.0,287.0,0.0
41.703623247027934,-72.56739970386235,6200,2024,NEIPSIC RD,Major Collector,Town Segments,6200,5900,5900,5900,6600,6600,6600,5900,5699.0,0.0,6200.0,0.0
41.71671897307329,-72.6141520249985,145,2024,PARKER TER,Local,Town Segments,145,76,34,43,283,485,371,399,367.0,0.0,145.0,0.0
41.716953660187386,-72.61661066579623,128,2024,PARKER TER EXT,Local,Town Segments,128,105,91,82,410,477,326,333,176.0,0.0,128.0,0.0
41.65283860753748,-72.60263878747564,41,2024,STRATTON RD,Local,Town Segments,41,61,202,151,314,435,344,345,260.0,0.0,41.0,0.0
41.67218803126256,-72.56990392024203,577,2024,SUNSET DR,Local,Town Segments,577,327,921,869,1361,1814,1470,1577,1608.0,0.0,577.0,0.0
